intake_date,animal_id,intake_type,intake_subtype,outcome_date,outcome_type,primary_breed,secondary_breed,years_old,months_old,OutcomeGroup,Breed,PitBullType,PitBullExpanded,AKC,AKC_Extended,KennelCardBreed,LOS,AgeGroup
6/29/13,A268774,STRAY,OTC,7/5/13,ADOPTION,BRUSS GRIFFON,MIX,4,0,Adopt/Live Exit,Brussels Griffon,Not PB,Not PB,Toy,Toy,With Breed,6,Adult (1-7yr)
7/2/13,A269027,STRAY,OTC,7/8/13,ADOPTION,BRUSS GRIFFON, ,1,0,Adopt/Live Exit,Brussels Griffon,Not PB,Not PB,Toy,Toy,With Breed,6,Adolescent (5-12mo)
8/23/13,A273488,STRAY,OTC,8/29/13,ADOPTION,BRUSS GRIFFON, ,1,6,Adopt/Live Exit,Brussels Griffon,Not PB,Not PB,Toy,Toy,With Breed,6,Adult (1-7yr)
4/26/13,A262867,STRAY,OTC,5/1/13,ADOPTION,BRUSS GRIFFON, ,0,4,Adopt/Live Exit,Brussels Griffon,Not PB,Not PB,Toy,Toy,With Breed,5,Puppy (0-4mo)
12/2/13,A278902,RETURN,OTC,12/6/13,ADOPTION,BRUSS GRIFFON,MIX,3,0,Adopt/Live Exit,Brussels Griffon,Not PB,Not PB,Toy,Toy,With Breed,4,Adult (1-7yr)
8/13/13,A251102,OWNED, ,8/14/13,RTO,BRUSS GRIFFON,MIX,4,0,Adopt/Live Exit,Brussels Griffon,Not PB,Not PB,Toy,Toy,With Breed,1,Adult (1-7yr)
7/18/13,A270534,STRAY,FIELD,7/18/13,RTO,BRUSS GRIFFON,MIX,2,0,Adopt/Live Exit,Brussels Griffon,Not PB,Not PB,Toy,Toy,With Breed,0,Adult (1-7yr)
5/21/13,A264995,STRAY,FIELD,6/27/13,LOST EXP,CAVALIER SPAN, ,6,3,Lost/Found/Missing,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,37,Adult (1-7yr)
12/11/13,A281382,STRAY,FIELD,1/11/14,LOST EXP,CAVALIER SPAN, ,0,0,Lost/Found/Missing,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
1/4/14,A282753,STRAY,FIELD,2/4/14,LOST EXP,CAVALIER SPAN, ,0,0,Lost/Found/Missing,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
1/4/14,A282754,STRAY,FIELD,2/4/14,LOST EXP,CAVALIER SPAN, ,0,0,Lost/Found/Missing,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
6/15/13,A267446,STRAY,FIELD,7/15/13,LOST EXP,CAVALIER SPAN, ,0,0,Lost/Found/Missing,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,30,Puppy (0-4mo)
11/9/13,A279341,STRAY,FIELD,12/9/13,LOST EXP,CAVALIER SPAN, ,0,0,Lost/Found/Missing,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,30,Puppy (0-4mo)
11/18/13,A279964,STRAY,FIELD,12/18/13,LOST EXP,CAVALIER SPAN, ,0,0,Lost/Found/Missing,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,30,Puppy (0-4mo)
8/27/13,A273723,STRAY,OTC,9/4/13,ADOPTION,CAVALIER SPAN,MIX,2,0,Adopt/Live Exit,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,8,Adult (1-7yr)
1/5/14,A282767,STRAY,FIELD,1/13/14,ADOPTION,CAVALIER SPAN,MIX,1,6,Adopt/Live Exit,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,8,Adult (1-7yr)
8/17/13,A272975,STRAY,FIELD,8/22/13,ADOPTION,CAVALIER SPAN, ,3,0,Adopt/Live Exit,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,5,Adult (1-7yr)
7/22/13,A270831,STRAY,OTC,7/26/13,ADOPTION,CAVALIER SPAN,MIX,3,0,Adopt/Live Exit,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,4,Adult (1-7yr)
6/24/13,A268271,EUTH REQ,OTC OWNED,6/24/13,EUTH,CAVALIER SPAN, ,7,6,Euthanized/Dead,Cavalier King Charles Spaniel,Not PB,Not PB,Toy,Toy,With Breed,0,Senior (8+yr)
12/21/13,A282043,STRAY,FIELD,1/28/14,LOST EXP,CHIHUAHUA LH, ,2,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,38,Adult (1-7yr)
7/3/13,A269209,STRAY,FIELD,8/3/13,LOST EXP,CHIHUAHUA LH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
12/4/13,A280914,STRAY,FIELD,1/4/14,HOME EXP,CHIHUAHUA LH,MIX,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
12/4/13,A280910,STRAY,FIELD,1/4/14,LOST EXP,CHIHUAHUA LH,SHIH TZU,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
12/4/13,A280906,STRAY,FIELD,1/4/14,LOST EXP,CHIHUAHUA LH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
12/14/13,A281584,STRAY,FIELD,1/14/14,LOST EXP,CHIHUAHUA LH, ,1,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Adolescent (5-12mo)
12/27/13,A282293,STRAY,FIELD,1/27/14,HOME EXP,CHIHUAHUA LH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
4/2/13,A260653,STRAY,FIELD,5/2/13,LOST EXP,CHIHUAHUA LH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,30,Puppy (0-4mo)
6/1/13,A266079,STRAY,OTC,7/1/13,LOST EXP,CHIHUAHUA LH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,30,Puppy (0-4mo)
9/14/13,A275072,STRAY,FIELD,10/14/13,LOST EXP,CHIHUAHUA LH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,30,Puppy (0-4mo)
11/27/13,A280570,STRAY,FIELD,12/27/13,LOST EXP,CHIHUAHUA LH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,30,Puppy (0-4mo)
11/12/13,A279575,STRAY,FIELD,12/11/13,HOME EXP,CHIHUAHUA LH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,29,Puppy (0-4mo)
3/1/13,A258347,STRAY,FIELD,3/18/13,ADOPTION,CHIHUAHUA LH, ,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,17,Adult (1-7yr)
4/29/13,A263042,CONFISCATE,CRUELTY,5/15/13,RESCUE,CHIHUAHUA LH, ,5,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,16,Adult (1-7yr)
2/12/13,A241835,STRAY,OTC,2/26/13,ADOPTION,CHIHUAHUA LH, ,5,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,14,Adult (1-7yr)
4/3/13,A260722,STRAY,FIELD,4/17/13,RESCUE,CHIHUAHUA LH, ,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,14,Adult (1-7yr)
4/15/13,A261762,STRAY,OTC,4/29/13,ADOPTION,CHIHUAHUA LH,PAPILLON,4,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,14,Adult (1-7yr)
9/4/13,A274231,CONFISCATE,NUISANCE,9/18/13,ADOPTION,CHIHUAHUA LH,MIX,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,14,Adult (1-7yr)
8/14/13,A272795,STRAY,OTC,8/26/13,ADOPTION,CHIHUAHUA LH,MIX,12,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,12,Senior (8+yr)
12/19/13,A281885,STRAY,FIELD,12/31/13,RESCUE,CHIHUAHUA LH,SHIH TZU,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,12,Adult (1-7yr)
1/26/13,A255802,STRAY,OTC,2/6/13,RESCUE,CHIHUAHUA LH,PAPILLON,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,11,Adult (1-7yr)
10/13/13,A277311,STRAY,FIELD,10/24/13,ADOPTION,CHIHUAHUA LH, ,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,11,Adult (1-7yr)
11/23/13,A280304,STRAY,OTC,12/3/13,ADOPTION,CHIHUAHUA LH,MIX,6,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,10,Adult (1-7yr)
7/30/13,A271551,STRAY,OTC,8/8/13,RESCUE,CHIHUAHUA LH,MIX,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,9,Adult (1-7yr)
10/29/13,A278557,STRAY,OTC,11/7/13,ADOPTION,CHIHUAHUA LH,MIX,1,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,9,Adolescent (5-12mo)
11/25/13,A280463,STRAY,PAVILLION,12/4/13,ADOPTION,CHIHUAHUA LH, ,8,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,9,Senior (8+yr)
12/1/13,A280682,STRAY,FIELD,12/10/13,ADOPTION,CHIHUAHUA LH,MIX,1,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,9,Adolescent (5-12mo)
12/7/13,A281137,STRAY,FIELD,12/16/13,ADOPTION,CHIHUAHUA LH,MIX,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,9,Adult (1-7yr)
1/5/14,A282773,STRAY,OTC,1/14/14,ADOPTION,CHIHUAHUA LH,BORDER TERRIE,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,9,Adult (1-7yr)
3/11/13,A259004,STRAY,FIELD,3/19/13,RESCUE,CHIHUAHUA LH, ,1,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,8,Adolescent (5-12mo)
5/14/13,A264420,CONFISCATE,EVICTION,5/22/13,RESCUE,CHIHUAHUA LH,MIX,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,8,Adult (1-7yr)
10/9/13,A277078,STRAY,OTC,10/17/13,ADOPTION,CHIHUAHUA LH,MIX,0,7,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,8,Adolescent (5-12mo)
3/12/13,A042364,OWNER SURR,FIELD,3/19/13,RESCUE,CHIHUAHUA LH,MIX,7,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,7,Adult (1-7yr)
3/26/13,A260110,STRAY,OTC,4/2/13,RESCUE,CHIHUAHUA LH,MIX,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,7,Adult (1-7yr)
3/27/13,A260205,STRAY,OTC,4/3/13,ADOPTION,CHIHUAHUA LH,MIX,0,6,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,7,Adolescent (5-12mo)
4/2/13,A260668,STRAY,OTC,4/9/13,ADOPTION,CHIHUAHUA LH,YORKSHIRE TER,4,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,7,Adult (1-7yr)
4/15/13,A261719,OWNER SURR,OTC,4/22/13,ADOPTION,CHIHUAHUA LH, ,5,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,7,Adult (1-7yr)
6/19/13,A267877,OWNER SURR,OTC,6/26/13,ADOPTION,CHIHUAHUA LH, ,7,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,7,Adult (1-7yr)
6/22/13,A268137,OWNER SURR,FIELD,6/29/13,EUTH,CHIHUAHUA LH,MIX,7,0,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,7,Adult (1-7yr)
10/1/13,A276360,STRAY,FIELD,10/8/13,ADOPTION,CHIHUAHUA LH, ,12,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,7,Senior (8+yr)
10/16/13,A277621,STRAY,OTC,10/23/13,RTO,CHIHUAHUA LH, ,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,7,Adult (1-7yr)
1/10/14,A283202,STRAY,FIELD,1/17/14,ADOPTION,CHIHUAHUA LH,MIX,0,5,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,7,Adolescent (5-12mo)
6/1/13,A266101,STRAY,OTC,6/7/13,ADOPTION,CHIHUAHUA LH, ,3,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,6,Adult (1-7yr)
7/2/13,A269092,STRAY,OTC,7/8/13,RTO,CHIHUAHUA LH, ,12,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,6,Senior (8+yr)
7/5/13,A269301,STRAY,OTC,7/11/13,ADOPTION,CHIHUAHUA LH, ,5,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,6,Adult (1-7yr)
10/29/13,A278564,OWNER SURR,OTC,11/4/13,ADOPTION,CHIHUAHUA LH,MALTESE,9,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,6,Senior (8+yr)
11/26/13,A280481,OWNER SURR,FIELD,12/2/13,ADOPTION,CHIHUAHUA LH, ,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,6,Adult (1-7yr)
2/16/13,A257368,STRAY,FIELD,2/21/13,ADOPTION,CHIHUAHUA LH,MIX,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,5,Adult (1-7yr)
6/3/13,A266222,STRAY,OTC,6/8/13,ADOPTION,CHIHUAHUA LH,PAPILLON,1,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,5,Adolescent (5-12mo)
6/22/13,A268108,OWNER SURR,OTC,6/27/13,ADOPTION,CHIHUAHUA LH, ,3,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,5,Adult (1-7yr)
8/14/13,A272793,STRAY,OTC,8/19/13,ADOPTION,CHIHUAHUA LH,MIX,3,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,5,Adult (1-7yr)
10/10/13,A277092,CONFISCATE,POLICE,10/15/13,RTO,CHIHUAHUA LH, ,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,5,Adult (1-7yr)
3/4/13,A258472,STRAY,OTC,3/8/13,ADOPTION,CHIHUAHUA LH,TOY FOX TERRI,0,4.5,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,4, 
5/5/13,A263610,OWNER SURR,FIELD,5/9/13,ADOPTION,CHIHUAHUA LH,SHIH TZU,1,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,4,Adolescent (5-12mo)
11/15/13,A279753,STRAY,OTC,11/18/13,RTO,CHIHUAHUA LH,MIX,2,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,3,Adult (1-7yr)
11/15/13,A279766,STRAY,OTC,11/18/13,RTO,CHIHUAHUA LH,POMERANIAN,1,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,3,Adolescent (5-12mo)
12/21/13,A282010,STRAY,FIELD,12/23/13,RTO,CHIHUAHUA LH,MIX,3,6,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,2,Adult (1-7yr)
7/26/13,A271213,STRAY,OTC,7/27/13,RTO,CHIHUAHUA LH, ,5,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,1,Adult (1-7yr)
8/20/13,A273195,STRAY,OTC,8/21/13,RTO,CHIHUAHUA LH,MIX,1,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,1,Adolescent (5-12mo)
11/14/13,A279732,STRAY,FIELD,11/15/13,RTO,CHIHUAHUA LH, ,4,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,1,Adult (1-7yr)
11/14/13,A279728,STRAY,PAVILLION,11/15/13,RTO,CHIHUAHUA LH, ,8,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,1,Senior (8+yr)
12/18/13,A281793,OWNER SURR,OTC,12/19/13,EUTH,CHIHUAHUA LH, ,3,0,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,1,Adult (1-7yr)
2/17/13,A257392,OWNER SURR,FIELD,2/17/13,EUTH,CHIHUAHUA LH,MIX,1,0,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Adolescent (5-12mo)
3/19/13,A259510,STRAY,FIELD,3/19/13,RTO,CHIHUAHUA LH, ,14,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Senior (8+yr)
3/26/13,A260098,EUTH REQ,OTC OWNED,3/26/13,EUTH,CHIHUAHUA LH,MIX,17,0,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Senior (8+yr)
4/17/13,A261927,STRAY,FIELD,4/17/13,DISPOSAL,CHIHUAHUA LH,MIX,2,0,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Adult (1-7yr)
5/31/13,A266004,EUTH REQ,OTC OWNED,5/31/13,EUTH,CHIHUAHUA LH, ,6,0,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Adult (1-7yr)
6/12/13,A267121,STRAY,FIELD,6/12/13,EUTH,CHIHUAHUA LH, ,1,0,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Adolescent (5-12mo)
7/12/13,A270035,STRAY,OTC,7/12/13,EUTH,CHIHUAHUA LH,MIX,2,0,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Adult (1-7yr)
7/19/13,A241835,STRAY,OTC,7/19/13,RTO,CHIHUAHUA LH, ,5,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Adult (1-7yr)
7/24/13,A271031,STRAY,OTC,7/24/13,EUTH,CHIHUAHUA LH,MIX,10,0,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Senior (8+yr)
7/30/13,A271491,STRAY,OTC,7/30/13,RTO,CHIHUAHUA LH,COCKER SPAN,4,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Adult (1-7yr)
9/25/13,A275827,STRAY,FIELD,9/25/13,RTO,CHIHUAHUA LH,MIN PINSCHER,1,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Adolescent (5-12mo)
10/29/13,A278507,STRAY,FIELD,10/29/13,RTO,CHIHUAHUA LH,MIX,0,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Puppy (0-4mo)
1/27/14,A284163,EUTH REQ,OTC OWNED,1/27/14,EUTH,CHIHUAHUA LH, ,10,0,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,0,Senior (8+yr)
7/11/13,A269829,STRAY,OTC,8/25/13,EUTH,CHIHUAHUA SH, ,0,4,Euthanized/Dead,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,45,Puppy (0-4mo)
8/28/13,A273413,CONFISCATE,BITE,9/30/13,ADOPTION,CHIHUAHUA SH, ,15,0,Adopt/Live Exit,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,33,Senior (8+yr)
1/15/13,A254906,STRAY,FIELD,2/15/13,LOST EXP,CHIHUAHUA SH, ,8,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Senior (8+yr)
1/19/13,A255331,STRAY,FIELD,2/19/13,LOST EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
1/24/13,A255696,STRAY,FIELD,2/24/13,HOME EXP,CHIHUAHUA SH,CHIHUAHUA SH,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
3/6/13,A258691,STRAY,FIELD,4/6/13,HOME EXP,CHIHUAHUA SH,MIX,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
3/9/13,A258910,STRAY,FIELD,4/9/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
3/13/13,A259192,STRAY,FIELD,4/13/13,HOME EXP,CHIHUAHUA SH,COCKER SPAN,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
3/14/13,A259268,STRAY,FIELD,4/14/13,LOST EXP,CHIHUAHUA SH,MIX,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
3/19/13,A259606,STRAY,FIELD,4/19/13,HOME EXP,CHIHUAHUA SH,DACHSHUND STD,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
3/20/13,A259730,STRAY,FIELD,4/20/13,LOST EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
5/1/13,A263286,STRAY,FIELD,6/1/13,LOST EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
5/3/13,A263488,STRAY,FIELD,6/3/13,LOST EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
5/6/13,A263678,STRAY,FIELD,6/6/13,LOST EXP,CHIHUAHUA SH,DACHSHUND MIN,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
5/6/13,A263679,STRAY,FIELD,6/6/13,LOST EXP,CHIHUAHUA SH,JACK RUSS TER,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
5/13/13,A264325,STRAY,FIELD,6/13/13,HOME EXP,CHIHUAHUA SH,MIX,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
5/14/13,A264432,STRAY,FIELD,6/14/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
5/16/13,A264624,STRAY,FIELD,6/16/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
5/23/13,A265313,STRAY,FIELD,6/23/13,LOST EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
5/26/13,A265566,STRAY,FIELD,6/26/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/5/13,A269341,STRAY,FIELD,8/5/13,HOME EXP,CHIHUAHUA SH,MIX,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/7/13,A269446,STRAY,FIELD,8/7/13,LOST EXP,CHIHUAHUA SH,SHIH TZU,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/7/13,A269451,STRAY,FIELD,8/7/13,LOST EXP,CHIHUAHUA SH,MIX,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/11/13,A269895,STRAY,FIELD,8/11/13,LOST EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/15/13,A270182,STRAY,FIELD,8/15/13,LOST EXP,CHIHUAHUA SH,YORKSHIRE TER,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/18/13,A270556,STRAY,FIELD,8/18/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/18/13,A270554,STRAY,FIELD,8/18/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/23/13,A270987,STRAY,FIELD,8/23/13,LOST EXP,CHIHUAHUA SH,MIN PINSCHER,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/25/13,A271195,STRAY,FIELD,8/25/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/25/13,A271205,STRAY,FIELD,8/25/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
7/30/13,A271559,STRAY,FIELD,8/30/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
8/6/13,A272179,STRAY,FIELD,9/6/13,LOST EXP,CHIHUAHUA SH,MIN PINSCHER,3,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Adult (1-7yr)
8/28/13,A273869,STRAY,FIELD,9/28/13,LOST EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
10/1/13,A276454,STRAY,FIELD,11/1/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
10/1/13,A276467,STRAY,FIELD,11/1/13,HOME EXP,CHIHUAHUA SH, ,0,0,Lost/Found/Missing,Chihuahua,Not PB,Not PB,Toy,Toy,With Breed,31,Puppy (0-4mo)
