intake_date,animal_id,intake_type,intake_subtype,outcome_date,outcome_type,primary_breed,secondary_breed,years_old,months_old,OutcomeGroup,Breed,PitBullType,PitBullExpanded,AKC,AKC_Extended,KennelCardBreed,LOS,AgeGroup
2013-02-05,A256561,STRAY,FIELD,2013-02-18,RTO,BULLMASTIFF,MIX,2,0.0,Adopt/Live Exit,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,13,Adult (1-7yr)
2013-11-21,A280195,STRAY,OTC,2013-12-03,ADOPTION,BULLMASTIFF,unknown,3,0.0,Adopt/Live Exit,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,12,Adult (1-7yr)
2013-11-30,A280655,STRAY,FIELD,2013-12-10,ADOPTION,BULLMASTIFF,unknown,8,0.0,Adopt/Live Exit,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,10,Senior (8+yr)
2013-10-23,A278102,OWNER SURR,OTC,2013-11-01,ADOPTION,BULLMASTIFF,MIX,7,6.0,Adopt/Live Exit,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,9,Senior (8+yr)
2014-01-13,A283366,STRAY,OTC,2014-01-22,EUTH,BULLMASTIFF,unknown,4,0.0,Euthanized/Dead,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,9,Adult (1-7yr)
2013-12-16,A281619,STRAY,FIELD,2013-12-23,ADOPTION,BULLMASTIFF,unknown,2,4.0,Adopt/Live Exit,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,7,Adult (1-7yr)
2013-04-24,A261441,OWNER SURR,FIELD,2013-04-25,EUTH,BULLMASTIFF,MIX,2,0.0,Euthanized/Dead,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,1,Adult (1-7yr)
2013-02-22,A257769,OWNER SURR,OTC,2013-02-22,EUTH,BULLMASTIFF,unknown,11,0.0,Euthanized/Dead,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,0,Senior (8+yr)
2013-05-21,A264977,EUTH REQ,OTC OWNED,2013-05-21,EUTH,BULLMASTIFF,unknown,4,0.0,Euthanized/Dead,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,0,Adult (1-7yr)
2013-12-30,A282398,EUTH REQ,OTC OWNED,2013-12-30,EUTH,BULLMASTIFF,MIX,15,0.0,Euthanized/Dead,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,0,Senior (8+yr)
2014-01-11,A283238,STRAY,FIELD,2014-01-11,RTO,BULLMASTIFF,unknown,3,0.0,Adopt/Live Exit,Bullmastiff,Not PB,Not PB,Working,Working,With Breed,0,Adult (1-7yr)
2013-03-15,A240806,STRAY,OTC,2013-04-15,LOST EXP,DOBERMAN PINSCH,unknown,1,0.0,Lost/Found/Missing,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,31,Adolescent (5-12mo)
2013-05-09,A264053,STRAY,FIELD,2013-06-09,LOST EXP,DOBERMAN PINSCH,MIX,0,0.0,Lost/Found/Missing,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,31,Puppy (0-4mo)
2013-05-20,A264845,STRAY,FIELD,2013-06-20,LOST EXP,DOBERMAN PINSCH,unknown,9,6.0,Lost/Found/Missing,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,31,Senior (8+yr)
2013-08-06,A272181,STRAY,FIELD,2013-09-06,LOST EXP,DOBERMAN PINSCH,unknown,2,0.0,Lost/Found/Missing,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,31,Adult (1-7yr)
2013-08-14,A272790,STRAY,FIELD,2013-09-14,LOST EXP,DOBERMAN PINSCH,unknown,0,0.0,Lost/Found/Missing,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,31,Puppy (0-4mo)
2013-04-02,A260601,STRAY,FIELD,2013-05-02,LOST EXP,DOBERMAN PINSCH,SCHNAUZER STA,0,0.0,Lost/Found/Missing,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,30,Puppy (0-4mo)
2013-04-02,A260654,STRAY,FIELD,2013-05-02,LOST EXP,DOBERMAN PINSCH,unknown,0,0.0,Lost/Found/Missing,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,30,Puppy (0-4mo)
2013-06-01,A266098,STRAY,FIELD,2013-07-01,LOST EXP,DOBERMAN PINSCH,unknown,0,0.0,Lost/Found/Missing,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,30,Puppy (0-4mo)
2013-11-12,A279564,STRAY,FIELD,2013-12-11,LOST EXP,DOBERMAN PINSCH,unknown,0,0.0,Lost/Found/Missing,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,29,Puppy (0-4mo)
2013-02-05,A256555,STRAY,FIELD,2013-03-05,LOST EXP,DOBERMAN PINSCH,unknown,0,8.0,Lost/Found/Missing,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,28,Adolescent (5-12mo)
2013-12-31,A224584,CONFISCATE,DANGER IN,2014-01-22,RTO,DOBERMAN PINSCH,unknown,2,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,22,Adult (1-7yr)
2013-08-04,A271946,CONFISCATE,BITE,2013-08-22,ADOPTION,DOBERMAN PINSCH,ROTTWEILER,0,4.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,18,Puppy (0-4mo)
2013-09-21,A272757,CONFISCATE,EVICTION,2013-10-09,ADOPTION,DOBERMAN PINSCH,unknown,6,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,18,Adult (1-7yr)
2013-03-28,A260329,STRAY,OTC,2013-04-12,RESCUE,DOBERMAN PINSCH,LABRADOR RETR,2,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,15,Adult (1-7yr)
2013-07-04,A269252,DISPO REQ,FIELD,2013-07-19,DISPOSAL,DOBERMAN PINSCH,unknown,0,0.0,Euthanized/Dead,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,15,Puppy (0-4mo)
2013-07-09,A269665,STRAY,OTC,2013-07-24,ADOPTION,DOBERMAN PINSCH,MIX,4,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,15,Adult (1-7yr)
2014-01-14,A271316,OWNER SURR,OTC,2014-01-29,ADOPTION,DOBERMAN PINSCH,AMER BULLDOG,2,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,15,Adult (1-7yr)
2013-05-31,A266010,STRAY,FIELD,2013-06-11,EUTH,DOBERMAN PINSCH,MIX,2,0.0,Euthanized/Dead,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,11,Adult (1-7yr)
2013-07-27,A271316,STRAY,OTC,2013-08-07,ADOPTION,DOBERMAN PINSCH,AMER BULLDOG,2,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,11,Adult (1-7yr)
2013-07-08,A269521,OWNER SURR,OTC,2013-07-18,ADOPTION,DOBERMAN PINSCH,GERM SHEPHERD,1,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,10,Adolescent (5-12mo)
2013-08-18,A273061,STRAY,OTC,2013-08-28,RESCUE,DOBERMAN PINSCH,MIX,1,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,10,Adolescent (5-12mo)
2013-07-21,A270772,STRAY,FIELD,2013-07-30,ADOPTION,DOBERMAN PINSCH,LABRADOR RETR,2,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,9,Adult (1-7yr)
2013-03-19,A259526,STRAY,FIELD,2013-03-27,ADOPTION,DOBERMAN PINSCH,LABRADOR RETR,2,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,8,Adult (1-7yr)
2013-04-18,A262143,STRAY,FIELD,2013-04-26,ADOPTION,DOBERMAN PINSCH,unknown,2,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,8,Adult (1-7yr)
2013-05-06,A263647,STRAY,OTC,2013-05-14,ADOPTION,DOBERMAN PINSCH,unknown,5,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,8,Adult (1-7yr)
2013-09-05,A274358,STRAY,OTC,2013-09-13,ADOPTION,DOBERMAN PINSCH,MIX,2,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,8,Adult (1-7yr)
2013-07-15,A270199,STRAY,OTC,2013-07-22,ADOPTION,DOBERMAN PINSCH,LABRADOR RETR,0,3.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,7,Puppy (0-4mo)
2013-10-10,A277170,STRAY,FIELD,2013-10-17,ADOPTION,DOBERMAN PINSCH,MIX,4,6.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,7,Adult (1-7yr)
2013-11-06,A279163,STRAY,OTC,2013-11-13,ADOPTION,DOBERMAN PINSCH,VIZSLA,0,2.5,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,7,Puppy (0-4mo)
2013-11-12,A279534,OWNER SURR,OTC,2013-11-19,ADOPTION,DOBERMAN PINSCH,LABRADOR RETR,0,4.5,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,7,Puppy (0-4mo)
2013-12-09,A281216,STRAY,FIELD,2013-12-16,ADOPTION,DOBERMAN PINSCH,GERM SHEPHERD,0,10.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,7,Adolescent (5-12mo)
2014-01-22,A283889,STRAY,FIELD,2014-01-29,ADOPTION,DOBERMAN PINSCH,MIX,1,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,7,Adolescent (5-12mo)
2013-07-09,A269621,STRAY,OTC,2013-07-15,ADOPTION,DOBERMAN PINSCH,LABRADOR RETR,0,6.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,6,Adolescent (5-12mo)
2013-07-18,A270546,CONFISCATE,BITE,2013-07-22,RTO,DOBERMAN PINSCH,MIX,0,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,4,Puppy (0-4mo)
2013-03-23,A259957,STRAY,FIELD,2013-03-26,RTO,DOBERMAN PINSCH,unknown,4,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,3,Adult (1-7yr)
2013-02-06,A256656,OWNER SURR,FIELD,2013-02-08,EUTH,DOBERMAN PINSCH,MIX,4,0.0,Euthanized/Dead,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,2,Adult (1-7yr)
2013-07-28,A271347,STRAY,FIELD,2013-07-30,RTO,DOBERMAN PINSCH,WEIMARANER,2,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,2,Adult (1-7yr)
2013-12-26,A282208,EUTH REQ,OTC OWNED,2013-12-28,EUTH,DOBERMAN PINSCH,unknown,8,0.0,Euthanized/Dead,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,2,Senior (8+yr)
2013-03-19,A259523,STRAY,FIELD,2013-03-20,RTO,DOBERMAN PINSCH,unknown,0,5.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,1,Adolescent (5-12mo)
2013-04-12,A261585,OWNER SURR,OTC,2013-04-13,EUTH,DOBERMAN PINSCH,unknown,3,0.0,Euthanized/Dead,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,1,Adult (1-7yr)
2013-08-30,A273985,STRAY,FIELD,2013-08-31,RTO,DOBERMAN PINSCH,unknown,5,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,1,Adult (1-7yr)
2013-11-13,A279652,STRAY,OTC,2013-11-14,RTO,DOBERMAN PINSCH,unknown,11,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,1,Senior (8+yr)
2014-01-09,A283092,OWNER SURR,OTC,2014-01-10,ADOPTION,DOBERMAN PINSCH,unknown,5,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,1,Adult (1-7yr)
2013-03-26,A260076,STRAY,OTC,2013-03-26,RTO,DOBERMAN PINSCH,MIX,1,6.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,0,Adult (1-7yr)
2013-04-14,A261671,OWNER SURR,OTC,2013-04-14,EUTH,DOBERMAN PINSCH,unknown,13,0.0,Euthanized/Dead,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,0,Senior (8+yr)
2013-06-14,A267326,DISPO REQ,OTC,2013-06-14,DISPOSAL,DOBERMAN PINSCH,unknown,11,0.0,Euthanized/Dead,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,0,Senior (8+yr)
2013-06-25,A268363,DISPO REQ,OTC,2013-06-25,DISPOSAL,DOBERMAN PINSCH,unknown,8,0.0,Euthanized/Dead,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,0,Senior (8+yr)
2013-08-27,A273711,STRAY,FIELD,2013-08-27,EUTH,DOBERMAN PINSCH,unknown,7,0.0,Euthanized/Dead,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,0,Adult (1-7yr)
2013-12-16,A119139,STRAY,FIELD,2013-12-16,RTO,DOBERMAN PINSCH,unknown,9,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,0,Senior (8+yr)
2014-01-30,A119139,STRAY,FIELD,2014-01-30,RTO,DOBERMAN PINSCH,unknown,9,0.0,Adopt/Live Exit,Doberman Pinscher,Not PB,Not PB,Working,Working,With Breed,0,Senior (8+yr)
2014-01-03,A282663,OWNED,unknown,2014-02-03,LOST EXP,GR SWISS MTN,unknown,1,7.0,Lost/Found/Missing,Greater Swiss Mountain Dog,Not PB,Not PB,Working,Working,With Breed,31,Adult (1-7yr)
2013-11-19,A280019,STRAY,FIELD,2013-11-30,ADOPTION,GR SWISS MTN,MIX,3,0.0,Adopt/Live Exit,Greater Swiss Mountain Dog,Not PB,Not PB,Working,Working,With Breed,11,Adult (1-7yr)
2013-08-13,A272678,STRAY,FIELD,2013-09-13,LOST EXP,GREAT DANE,unknown,0,0.0,Lost/Found/Missing,Great Dane,Not PB,Not PB,Working,Working,With Breed,31,Puppy (0-4mo)
2013-11-15,A279781,STRAY,FIELD,2013-12-15,HOME EXP,GREAT DANE,LABRADOR RETR,0,0.0,Lost/Found/Missing,Great Dane,Not PB,Not PB,Working,Working,With Breed,30,Puppy (0-4mo)
2013-11-26,A280523,STRAY,FIELD,2013-12-26,LOST EXP,GREAT DANE,unknown,0,0.0,Lost/Found/Missing,Great Dane,Not PB,Not PB,Working,Working,With Breed,30,Puppy (0-4mo)
2013-02-07,A256772,STRAY,FIELD,2013-03-07,LOST EXP,GREAT DANE,BOXER,0,0.0,Lost/Found/Missing,Great Dane,Not PB,Not PB,Working,Working,With Breed,28,Puppy (0-4mo)
2013-08-08,A228925,STRAY,FIELD,2013-08-30,ADOPTION,GREAT DANE,MIX,1,8.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,22,Adult (1-7yr)
2013-08-17,A272979,STRAY,FIELD,2013-09-05,RESCUE,GREAT DANE,PIT BULL,1,0.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,19,Adolescent (5-12mo)
2013-03-18,A259459,CONFISCATE,DANGER IN,2013-04-01,RTO,GREAT DANE,unknown,2,0.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,14,Adult (1-7yr)
2013-06-27,A268656,STRAY,OTC,2013-07-07,EUTH,GREAT DANE,AMER BULLDOG,2,0.0,Euthanized/Dead,Great Dane,Not PB,Not PB,Working,Working,With Breed,10,Adult (1-7yr)
2013-12-28,A282308,STRAY,FIELD,2014-01-07,TRANSFER,GREAT DANE,MIX,3,0.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,10,Adult (1-7yr)
2013-11-08,A279283,STRAY,OTC,2013-11-16,ADOPTION,GREAT DANE,LABRADOR RETR,0,6.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,8,Adolescent (5-12mo)
2013-07-18,A270552,STRAY,OTC,2013-07-25,ADOPTION,GREAT DANE,MIX,0,3.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,7,Puppy (0-4mo)
2013-07-17,A267701,OWNER SURR,FIELD,2013-07-23,ADOPTION,GREAT DANE,MIX,0,6.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,6,Adolescent (5-12mo)
2013-08-30,A273957,CONFISCATE,BITE,2013-09-03,RTO,GREAT DANE,unknown,2,0.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,4,Adult (1-7yr)
2013-11-22,A279283,RETURN,OTC,2013-11-26,RESCUE,GREAT DANE,LABRADOR RETR,0,6.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,4,Adolescent (5-12mo)
2013-12-19,A281875,STRAY,FIELD,2013-12-23,RTO,GREAT DANE,unknown,0,6.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,4,Adolescent (5-12mo)
2013-03-05,A258580,STRAY,FIELD,2013-03-05,RTO,GREAT DANE,MIX,0,7.0,Adopt/Live Exit,Great Dane,Not PB,Not PB,Working,Working,With Breed,0,Adolescent (5-12mo)
2013-09-27,A276056,OWNER SURR,OTC,2013-10-03,ADOPTION,GREAT PYRENEES,GERM SH POINT,1,4.0,Adopt/Live Exit,Great Pyrenees,Not PB,Not PB,Working,Working,With Breed,6,Adult (1-7yr)
2013-06-08,A266815,STRAY,FIELD,2013-06-08,LOST EXP,GREAT PYRENEES,unknown,0,0.0,Lost/Found/Missing,Great Pyrenees,Not PB,Not PB,Working,Working,With Breed,0,Puppy (0-4mo)
2013-08-16,A272887,DISPO REQ,OTC,2013-08-16,DIED,GREAT PYRENEES,unknown,0,6.0,Euthanized/Dead,Great Pyrenees,Not PB,Not PB,Working,Working,With Breed,0,Adolescent (5-12mo)
2013-03-12,A258996,CONFISCATE,DANGER IN,2013-06-10,EUTH,MASTIFF,MIX,3,5.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,90,Adult (1-7yr)
2013-07-09,A247318,CONFISCATE,DANGER IN,2013-09-08,EUTH,MASTIFF,unknown,4,0.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,61,Adult (1-7yr)
2013-07-09,A247317,CONFISCATE,DANGER IN,2013-09-08,EUTH,MASTIFF,unknown,1,6.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,61,Adult (1-7yr)
2013-07-09,A258344,CONFISCATE,DANGER IN,2013-09-08,EUTH,MASTIFF,unknown,3,0.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,61,Adult (1-7yr)
2013-03-23,A259985,STRAY,FIELD,2013-04-23,HOME EXP,MASTIFF,unknown,0,0.0,Lost/Found/Missing,Mastiff,Not PB,Not PB,Working,Working,With Breed,31,Puppy (0-4mo)
2013-07-28,A271377,STRAY,FIELD,2013-08-28,LOST EXP,MASTIFF,unknown,3,0.0,Lost/Found/Missing,Mastiff,Not PB,Not PB,Working,Working,With Breed,31,Adult (1-7yr)
2013-04-19,A262181,OWNER SURR,OTC,2013-05-16,EUTH,MASTIFF,MIX,2,0.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,27,Adult (1-7yr)
2013-07-09,A269550,STRAY,FIELD,2013-07-30,RESCUE,MASTIFF,MIX,1,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,21,Adolescent (5-12mo)
2013-02-26,A257968,STRAY,OTC,2013-03-14,RESCUE,MASTIFF,MIX,4,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,16,Adult (1-7yr)
2014-01-02,A282634,STRAY,FIELD,2014-01-16,EUTH,MASTIFF,unknown,5,0.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,14,Adult (1-7yr)
2013-05-01,A263241,STRAY,OTC,2013-05-14,EUTH,MASTIFF,MIX,4,0.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,13,Adult (1-7yr)
2013-05-18,A264740,STRAY,FIELD,2013-05-31,ADOPTION,MASTIFF,MIX,2,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,13,Adult (1-7yr)
2013-07-17,A270334,STRAY,FIELD,2013-07-30,RESCUE,MASTIFF,MIX,0,0.1,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,13,Puppy (0-4mo)
2013-07-17,A270335,STRAY,FIELD,2013-07-30,RESCUE,MASTIFF,MIX,0,0.1,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,13,Puppy (0-4mo)
2013-07-17,A270336,STRAY,FIELD,2013-07-30,RESCUE,MASTIFF,MIX,0,0.1,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,13,Puppy (0-4mo)
2013-07-17,A270339,STRAY,FIELD,2013-07-30,RESCUE,MASTIFF,MIX,0,5.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,13,Adolescent (5-12mo)
2013-07-17,A270340,STRAY,FIELD,2013-07-30,RESCUE,MASTIFF,MIX,0,5.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,13,Adolescent (5-12mo)
2014-01-11,A283210,OWNER SURR,OTC,2014-01-24,ADOPTION,MASTIFF,MIX,1,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,13,Adolescent (5-12mo)
2013-07-31,A271633,OWNER SURR,OTC,2013-08-12,ADOPTION,MASTIFF,unknown,3,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,12,Adult (1-7yr)
2013-08-05,A272077,STRAY,FIELD,2013-08-17,RESCUE,MASTIFF,MIX,1,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,12,Adolescent (5-12mo)
2013-10-23,A278101,OWNER SURR,OTC,2013-11-04,ADOPTION,MASTIFF,CHINESE SHARP,2,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,12,Adult (1-7yr)
2013-05-03,A263453,STRAY,FIELD,2013-05-14,EUTH,MASTIFF,MIX,2,0.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,11,Adult (1-7yr)
2013-07-15,A264568,OWNER SURR,FIELD,2013-07-26,EUTH,MASTIFF,MIX,6,0.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,11,Adult (1-7yr)
2013-07-19,A270626,STRAY,OTC,2013-07-30,ADOPTION,MASTIFF,MIX,7,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,11,Adult (1-7yr)
2013-08-29,A273895,STRAY,FIELD,2013-09-09,ADOPTION,MASTIFF,unknown,2,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,11,Adult (1-7yr)
2013-12-19,A281889,OWNER SURR,FIELD,2013-12-30,EUTH,MASTIFF,MIX,7,0.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,11,Adult (1-7yr)
2013-03-01,A258344,CONFISCATE,BITE,2013-03-11,RTO,MASTIFF,unknown,3,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,10,Adult (1-7yr)
2013-03-01,A258345,CONFISCATE,BITE,2013-03-11,RTO,MASTIFF,unknown,5,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,10,Adult (1-7yr)
2013-03-01,A247318,CONFISCATE,BITE,2013-03-11,RTO,MASTIFF,unknown,4,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,10,Adult (1-7yr)
2013-03-01,A247317,CONFISCATE,BITE,2013-03-11,RTO,MASTIFF,unknown,1,6.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,10,Adult (1-7yr)
2013-03-22,A259881,STRAY,FIELD,2013-04-01,ADOPTION,MASTIFF,BOXER,0,5.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,10,Adolescent (5-12mo)
2014-01-16,A283663,STRAY,FIELD,2014-01-25,FOSTER,MASTIFF,MIX,5,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,9,Adult (1-7yr)
2014-01-19,A283769,STRAY,FIELD,2014-01-28,RTO,MASTIFF,unknown,5,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,9,Adult (1-7yr)
2013-05-29,A265794,CONFISCATE,EVICTION,2013-06-06,RTO,MASTIFF,MIX,2,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,8,Adult (1-7yr)
2013-07-25,A271145,STRAY,OTC,2013-08-01,EUTH,MASTIFF,MIX,1,6.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,7,Adult (1-7yr)
2013-02-13,A256018,OWNER SURR,FIELD,2013-02-19,EUTH,MASTIFF,unknown,4,0.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,6,Adult (1-7yr)
2013-04-24,A219813,STRAY,OTC,2013-04-30,RTO,MASTIFF,MIX,1,8.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,6,Adult (1-7yr)
2013-06-16,A267243,STRAY,FIELD,2013-06-22,RTO,MASTIFF,PIT BULL,4,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,6,Adult (1-7yr)
2013-06-26,A268533,STRAY,FIELD,2013-07-02,ADOPTION,MASTIFF,LABRADOR RETR,0,4.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,6,Puppy (0-4mo)
2013-09-03,A228981,STRAY,FIELD,2013-09-09,RTO,MASTIFF,unknown,3,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,6,Adult (1-7yr)
2013-03-03,A166658,CONFISCATE,DANGER IN,2013-03-08,EUTH,MASTIFF,unknown,8,0.0,Euthanized/Dead,Mastiff,Not PB,Not PB,Working,Working,With Breed,5,Senior (8+yr)
2013-07-24,A271065,STRAY,FIELD,2013-07-29,ADOPTION,MASTIFF,LABRADOR RETR,0,7.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,5,Adolescent (5-12mo)
2013-07-21,A270771,STRAY,FIELD,2013-07-25,ADOPTION,MASTIFF,BOXER,1,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,4,Adolescent (5-12mo)
2013-10-18,A276831,STRAY,FIELD,2013-10-22,RTO,MASTIFF,MIX,1,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,4,Adolescent (5-12mo)
2013-09-09,A274667,OWNER SURR,OTC,2013-09-12,ADOPTION,MASTIFF,unknown,2,0.0,Adopt/Live Exit,Mastiff,Not PB,Not PB,Working,Working,With Breed,3,Adult (1-7yr)
